"owner","package_id","dataset_name","resource_id","resource_name"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","50504432-2bea-44a5-a206-fbdc90ef8e1b","23. Number of Full-Time Students who Received Canada Student Grants and/or Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","c11039e0-0d12-4f7f-916d-fe0a7a64f20f","23. Number of Full-Time Students who Received Canada Student Grants and/or Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","f2249ef5-152d-407e-aa45-1bca9525e35d","24. Value of Canada Student Grants and/or Canada Student Loans for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","9d6f950c-2f6d-40e9-860e-13927ae75e30","24. Value of Canada Student Grants and/or Canada Student Loans for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","4c0f7e0a-057e-4df2-b266-e18218bd5950","25. Number of Part-Time Students who Received Canada Student Grants and/or Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","d2a86b13-cfc6-4809-a4ce-2815cc7f920e","25. Number of Part-Time Students who Received Canada Student Grants and/or Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","03cc5bd9-883d-4a82-a168-dfad049c4482","26. Value of Canada Student Grants and/or Canada Student Loans for Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","7fe45c67-f214-4837-838f-11a8807427cc","26. Value of Canada Student Grants and/or Canada Student Loans for Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","278042ea-4296-41e7-b777-b0ba4003e804","27. Number of Full- and Part-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","efaf2bf6-ca02-4a1a-b714-4c5b326129d7","27. Number of Full- and Part-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","fcb2e2cd-53b9-404c-a980-e5e284652039","28. Value of Canada Student Grants for Full- and Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","092e8637-0789-42d9-987c-54af94f50c53","28. Value of Canada Student Grants for Full- and Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","2b43aa22-7749-4e14-8953-c05a21b687b7","29. Number of Full-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","a161285b-bd10-4479-bdf3-140cbebe3173","29. Number of Full-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","b750fe94-e182-4f32-a740-5332e070fb65","30. Value of Canada Student Grants for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","1756e2e6-097a-4bfb-a672-d184c2292bae","30. Value of Canada Student Grants for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","eb3f7ffd-bccf-42f7-9e04-6f03ef38439a","31. Number of Part-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","fcb3419e-63c9-4435-9b22-7b5b8b98269d","31. Number of Part-Time Students who Received Canada Student Grants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","60d6b80a-ef26-4d53-8c53-16328b06dad2","32. Value of Canada Student Grants for Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","5f70374e-5c3e-4858-960b-6086bb752515","32. Value of Canada Student Grants for Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","08990820-40ad-4bf9-9161-1fe252f063ac","33. Number of Full- and Part-Time Students who Received Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","aab48f9c-801d-4c84-af60-f78da1c1ac70","33. Number of Full- and Part-Time Students who Received Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","15d4a230-a1cb-4eba-be8f-d44b55b57319","34. Value of Canada Student Loans for Full- and Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","deefd02d-da00-4d32-befe-583340bda1a1","34. Value of Canada Student Loans for Full- and Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","01119163-7186-4eb3-9b3c-0369de4401e2","35. Number of Full-Time Students who Received Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","7c879b7a-db5e-45fa-999e-506b76f2617d","35. Number of Full-Time Students who Received Canada Student Loans by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","cb10ff24-69d5-44e3-a060-2a20bdc897bd","36. Value of Canada Student Loans for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","f67023fb-323d-43f7-a646-06b9e6d3c5b8","36. Value of Canada Student Loans for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","afca47c6-543c-44e0-a040-fa11aa12d7c3","38. Value of Canada Student Loans for Part-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","0d6a23af-4329-4662-9be0-74a6aee1cef6","39. Number of Students Receiving the Canada Student Grant for Full-Time Students by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","9b3182e2-ed23-446c-8b3b-a2db7b750e97","39. Number of Students Receiving the Canada Student Grant for Full-Time Students by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","d45c5471-2ee6-4626-8ad5-91f90bcc39fd","40. Value of the Canada Student Grant for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","d4113ce0-1259-4a04-ac7d-b24d4495e041","40. Value of the Canada Student Grant for Full-Time Students by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","948018f1-2d6e-4b29-9da2-7bcff6d8c4d9","41. Number of Students Receiving the Canada Student Grant for Full-Time Students with Dependants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","df52d467-014c-4d19-bfe9-83a9208d529a","41. Number of Students Receiving the Canada Student Grant for Full-Time Students with Dependants by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","ce4c7547-3750-4a78-9a10-78b4ad6a6a3d","42. Value of the Canada Student Grant for Full-Time Students with Dependants by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","dbde77f4-e880-4abd-937a-f07650a6f966","43. Number of Students Receiving the Canada Student Grant for Students with Permanent Disabilities by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","cab6851f-0378-41d6-bc92-6c973a6816f3","43. Number of Students Receiving the Canada Student Grant for Students with Permanent Disabilities by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","615bfd12-14e0-42ce-8666-e605965d3b18","44. Value of the Canada Student Grant for Students with Permanent Disabilities by Province and Territory (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","9ec08893-621e-4867-a438-d16004e7bfdc","45. Number of Canada Apprentice Loan Recipients by Province and Territories (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","c58b4a2e-f072-43a1-9257-7592ba1eeb1a","45. Number of Canada Apprentice Loan Recipients by Province and Territories (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","eece5099-dc5d-47af-adc9-8b4d2634295a","46. Value of Canada Apprentice Loans by Province and Territories (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","9d176e7a-1e92-4744-843f-b24ab65d2763","46. Value of Canada Apprentice Loans by Province and Territories (millions of dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","3c05e4bb-fb98-4123-af11-f106d85db979","47. Number of Full-Time Students Leaving School and Entering Repayment by Province and Territory (number of students)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","5b6c52c3-ea20-4ee1-847c-0194d8a4df4c","47. Number of Full-Time Students Leaving School and Entering Repayment by Province and Territory (number of students)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","e400c9f1-80fb-4cd2-bdd2-1296a2d8ad1b","48. Average Loan Balance at Time of Leaving School for Full-Time Students by Province and Territory (dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","8e959e1c-edbf-475a-a248-cf9bc795e47b","48. Average Loan Balance at Time of Leaving School for Full-Time Students by Province and Territory (dollars)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","b9ccc5b3-5151-4f66-967d-d01597768958","49. Number of RAP Recipients by RAP Stage, Payment Type and Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","b2927dc4-2c41-439b-8bb0-f9031a69c4cf","49. Number of RAP Recipients by RAP Stage, Payment Type and Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","1c6d1fc4-5670-4f27-aeb2-40b9b37694d4","50. First Year RAP Uptake by Repayment Cohort and Province and Territory (number of borrowers)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","77daf304-ac82-4de6-875a-8a0c9608a2b1","51. Three-Year Default Rates for Direct Loans by Province and Territory (percent)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","33bdd887-a9db-4efc-a9ea-f95a8749b36a","51. Three-Year Default Rates for Direct Loans by Province and Territory (percent)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","4a5bfb8d-83f3-4dbf-a79c-b37c4d19ee8f","52. Number of Full-Time Students Studying in their Home Province or Territory by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","bcb4bfdc-4d5f-4ea2-8057-355f9706f862","52. Number of Full-Time Students Studying in their Home Province or Territory by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","3c0dea5d-f21e-4938-b512-a2695e1e3de5","53. Number of Full-Time Students Studying in Canada but Away from their Home Province or Territory by Province and Territory (number of recipients)"
"esdc-edsc","0840231b-5bbf-447f-81ce-3ec0673aefc4","Student Financial Assistance Data for the Canada Student Financial Assistance Program","3ae25d47-6d27-4487-88b2-526588e1ef71","53. Number of Full-Time Students Studying in Canada but Away from their Home Province or Territory by Province and Territory (number of recipients)"
